Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Hour,minute,second,Month,Day,Year
719-76-3868,2,1,0,1,2,94.26,4,18.852,395.892,2019-03-12,1900-01-01 16:30:00,0,377.04,4.761904762,18.852,8.6,16,30,0,3,12,2019
730-61-8757,1,0,0,1,3,51.13,4,10.226,214.746,2019-01-25,1900-01-01 10:11:00,1,204.52,4.761904762,10.226,4.0,10,11,0,1,25,2019
340-66-0321,0,2,0,1,0,36.36,4,7.272,152.712,2019-03-25,1900-01-01 13:07:00,0,145.44,4.761904762,7.272,7.6,13,7,0,3,25,2019
868-81-1752,1,0,1,1,4,22.02,9,9.909,208.089,2019-02-07,1900-01-01 18:48:00,0,198.18,4.761904762,9.909,6.8,18,48,0,2,7,2019
634-97-8956,0,2,1,1,2,32.9,3,4.935,103.635,2019-02-17,1900-01-01 17:27:00,1,98.7,4.761904762,4.935,9.1,17,27,0,2,17,2019
566-71-1091,0,2,1,1,1,77.02,5,19.255,404.355,2019-02-03,1900-01-01 15:59:00,0,385.1,4.761904762,19.255,5.5,15,59,0,2,3,2019
442-48-3607,0,2,0,1,2,23.48,2,2.348,49.308,2019-03-14,1900-01-01 11:21:00,1,46.96,4.761904762,2.348,7.9,11,21,0,3,14,2019
835-16-0096,2,1,0,1,5,14.7,5,3.675,77.175,2019-03-24,1900-01-01 13:48:00,2,73.5,4.761904762,3.675,8.5,13,48,0,3,24,2019
527-09-6272,0,2,0,0,0,28.45,5,7.1125,149.3625,2019-03-21,1900-01-01 10:17:00,1,142.25,4.761904762,7.1125,9.1,10,17,0,3,21,2019
898-04-2717,0,2,1,1,1,76.4,9,34.38,721.98,2019-03-19,1900-01-01 15:49:00,2,687.6,4.761904762,34.38,7.5,15,49,0,3,19,2019
692-27-8933,1,0,1,0,5,57.95,6,17.385,365.085,2019-02-24,1900-01-01 13:02:00,0,347.7,4.761904762,17.385,5.2,13,2,0,2,24,2019
633-09-3463,2,1,1,0,0,47.65,3,7.1475,150.0975,2019-03-28,1900-01-01 12:58:00,1,142.95,4.761904762,7.1475,9.5,12,58,0,3,28,2019
374-17-3652,1,0,0,0,2,42.82,9,19.269,404.649,2019-02-05,1900-01-01 15:26:00,1,385.38,4.761904762,19.269,8.9,15,26,0,2,5,2019
378-07-7001,1,0,0,1,0,48.09,3,7.2135,151.4835,2019-02-10,1900-01-01 18:23:00,1,144.27,4.761904762,7.2135,7.8,18,23,0,2,10,2019
433-75-6987,1,0,0,0,3,55.97,7,19.5895,411.3795,2019-03-05,1900-01-01 19:06:00,2,391.79,4.761904762,19.5895,8.9,19,6,0,3,5,2019
873-95-4984,1,0,0,0,3,76.9,7,26.915,565.215,2019-02-15,1900-01-01 20:21:00,0,538.3,4.761904762,26.915,7.7,20,21,0,2,15,2019
416-13-5917,2,1,1,0,2,97.03,5,24.2575,509.4075,2019-01-30,1900-01-01 16:24:00,2,485.15,4.761904762,24.2575,9.3,16,24,0,1,30,2019
150-89-8043,0,2,1,1,5,44.65,3,6.6975,140.6475,2019-02-14,1900-01-01 15:04:00,0,133.95,4.761904762,6.6975,6.2,15,4,0,2,14,2019
135-84-8019,0,2,1,0,1,77.93,9,35.0685,736.4385,2019-02-27,1900-01-01 16:10:00,2,701.37,4.761904762,35.0685,7.6,16,10,0,2,27,2019
441-94-7118,0,2,0,1,0,71.95,1,3.5975,75.5475,2019-02-04,1900-01-01 12:14:00,0,71.95,4.761904762,3.5975,7.3,12,14,0,2,4,2019
725-96-3778,2,1,0,0,4,89.25,8,35.7,749.7,2019-01-20,1900-01-01 10:13:00,0,714.0,4.761904762,35.7,4.7,10,13,0,1,20,2019
531-80-1784,0,2,1,1,0,26.02,7,9.107,191.247,2019-03-28,1900-01-01 17:38:00,0,182.14,4.761904762,9.107,5.1,17,38,0,3,28,2019
400-45-1220,1,0,1,0,3,13.5,10,6.75,141.75,2019-02-27,1900-01-01 11:06:00,1,135.0,4.761904762,6.75,4.8,11,6,0,2,27,2019
860-79-0874,2,1,0,0,1,99.3,10,49.65,1042.65,2019-02-15,1900-01-01 14:53:00,1,993.0,4.761904762,49.65,6.6,14,53,0,2,15,2019
834-61-8124,0,2,1,1,0,51.69,7,18.0915,379.9215,2019-01-26,1900-01-01 18:22:00,0,361.83,4.761904762,18.0915,5.5,18,22,0,1,26,2019
115-99-4379,1,0,0,0,1,54.73,7,19.1555,402.2655,2019-03-14,1900-01-01 19:02:00,1,383.11,4.761904762,19.1555,8.5,19,2,0,3,14,2019
565-67-6697,1,0,0,1,4,27.0,9,12.15,255.15,2019-03-02,1900-01-01 14:16:00,0,243.0,4.761904762,12.15,4.8,14,16,0,3,2,2019
320-49-6392,2,1,1,0,0,30.24,1,1.512,31.752,2019-03-04,1900-01-01 15:44:00,0,30.24,4.761904762,1.512,8.4,15,44,0,3,4,2019
889-04-9723,1,0,0,0,2,89.14,4,17.828,374.388,2019-01-07,1900-01-01 12:20:00,1,356.56,4.761904762,17.828,7.8,12,20,0,1,7,2019
632-90-0281,2,1,1,0,1,37.55,10,18.775,394.275,2019-03-08,1900-01-01 20:01:00,1,375.5,4.761904762,18.775,9.3,20,1,0,3,8,2019
554-42-2417,2,1,1,0,5,95.44,10,47.72,1002.12,2019-01-09,1900-01-01 13:45:00,0,954.4,4.761904762,47.72,5.2,13,45,0,1,9,2019
453-63-6187,1,0,1,1,0,27.5,3,4.125,86.625,2019-03-01,1900-01-01 15:40:00,2,82.5,4.761904762,4.125,6.5,15,40,0,3,1,2019
578-80-7669,1,0,1,1,5,74.97,1,3.7485,78.7185,2019-03-16,1900-01-01 16:58:00,0,74.97,4.761904762,3.7485,5.6,16,58,0,3,16,2019
612-36-5536,0,2,0,1,2,80.96,8,32.384,680.064,2019-02-17,1900-01-01 11:12:00,1,647.68,4.761904762,32.384,7.4,11,12,0,2,17,2019
605-72-4132,2,1,1,0,2,94.47,8,37.788,793.548,2019-02-27,1900-01-01 15:12:00,0,755.76,4.761904762,37.788,9.1,15,12,0,2,27,2019
471-41-2823,2,1,1,1,2,99.79,2,9.979,209.559,2019-03-07,1900-01-01 20:37:00,2,199.58,4.761904762,9.979,8.0,20,37,0,3,7,2019
462-67-9126,0,2,1,1,4,73.22,6,21.966,461.286,2019-01-21,1900-01-01 17:44:00,0,439.32,4.761904762,21.966,7.2,17,44,0,1,21,2019
272-27-9238,2,1,1,0,2,41.24,4,8.248,173.208,2019-02-19,1900-01-01 16:23:00,0,164.96,4.761904762,8.248,7.1,16,23,0,2,19,2019
834-25-9262,2,1,1,0,1,81.68,4,16.336,343.056,2019-01-06,1900-01-01 12:12:00,0,326.72,4.761904762,16.336,9.1,12,12,0,1,6,2019
122-61-9553,2,1,1,0,0,51.32,9,23.094,484.974,2019-03-14,1900-01-01 19:33:00,0,461.88,4.761904762,23.094,5.6,19,33,0,3,14,2019
468-88-0009,0,2,0,1,4,65.94,4,13.188,276.948,2019-03-24,1900-01-01 10:29:00,0,263.76,4.761904762,13.188,6.0,10,29,0,3,24,2019
613-59-9758,2,1,1,0,5,14.36,10,7.18,150.78,2019-01-27,1900-01-01 14:28:00,0,143.6,4.761904762,7.18,5.4,14,28,0,1,27,2019
254-31-0042,0,2,0,1,0,21.5,9,9.675,203.175,2019-03-06,1900-01-01 12:46:00,1,193.5,4.761904762,9.675,7.8,12,46,0,3,6,2019
201-86-2184,1,0,0,0,0,26.26,7,9.191,193.011,2019-02-02,1900-01-01 19:40:00,0,183.82,4.761904762,9.191,9.9,19,40,0,2,2,2019
261-12-8671,1,0,1,0,1,60.96,2,6.096,128.016,2019-01-25,1900-01-01 19:39:00,1,121.92,4.761904762,6.096,4.9,19,39,0,1,25,2019
730-70-9830,2,1,1,0,4,70.11,6,21.033,441.693,2019-03-14,1900-01-01 17:54:00,2,420.66,4.761904762,21.033,5.2,17,54,0,3,14,2019
382-25-8917,2,1,1,1,1,42.08,6,12.624,265.104,2019-01-29,1900-01-01 12:25:00,0,252.48,4.761904762,12.624,8.9,12,25,0,1,29,2019
422-29-8786,0,2,1,0,4,67.09,5,16.7725,352.2225,2019-01-03,1900-01-01 16:47:00,1,335.45,4.761904762,16.7725,9.1,16,47,0,1,3,2019
667-23-5919,0,2,0,0,1,96.7,5,24.175,507.675,2019-01-14,1900-01-01 12:52:00,2,483.5,4.761904762,24.175,7.0,12,52,0,1,14,2019
843-01-4703,1,0,0,0,4,35.38,9,15.921,334.341,2019-01-05,1900-01-01 19:50:00,1,318.42,4.761904762,15.921,9.6,19,50,0,1,5,2019
743-88-1662,2,1,1,1,5,95.49,7,33.4215,701.8515,2019-02-22,1900-01-01 18:17:00,2,668.43,4.761904762,33.4215,8.7,18,17,0,2,22,2019
595-86-2894,2,1,0,1,1,96.98,4,19.396,407.316,2019-02-06,1900-01-01 17:20:00,2,387.92,4.761904762,19.396,9.4,17,20,0,2,6,2019
182-69-8360,1,0,1,0,0,23.65,4,4.73,99.33,2019-01-30,1900-01-01 13:32:00,1,94.6,4.761904762,4.73,4.0,13,32,0,1,30,2019
289-15-7034,0,2,0,1,5,82.33,4,16.466,345.786,2019-01-11,1900-01-01 10:37:00,1,329.32,4.761904762,16.466,7.5,10,37,0,1,11,2019
462-78-5240,2,1,1,0,0,26.61,2,2.661,55.881,2019-03-19,1900-01-01 14:35:00,0,53.22,4.761904762,2.661,4.2,14,35,0,3,19,2019
868-52-7573,1,0,1,0,2,99.69,5,24.9225,523.3725,2019-01-14,1900-01-01 12:09:00,0,498.45,4.761904762,24.9225,9.9,12,9,0,1,14,2019
153-58-4872,2,1,0,0,2,74.89,4,14.978,314.538,2019-03-01,1900-01-01 15:32:00,2,299.56,4.761904762,14.978,4.2,15,32,0,3,1,2019
662-72-2873,0,2,1,0,2,40.94,5,10.235,214.935,2019-01-06,1900-01-01 13:58:00,2,204.7,4.761904762,10.235,9.9,13,58,0,1,6,2019
525-88-7307,1,0,0,1,5,75.82,1,3.791,79.611,2019-01-31,1900-01-01 13:19:00,0,75.82,4.761904762,3.791,5.8,13,19,0,1,31,2019
689-16-9784,2,1,1,1,2,46.77,6,14.031,294.651,2019-03-11,1900-01-01 13:37:00,0,280.62,4.761904762,14.031,6.0,13,37,0,3,11,2019
725-56-0833,0,2,1,0,3,32.32,10,16.16,339.36,2019-02-20,1900-01-01 16:49:00,1,323.2,4.761904762,16.16,10.0,16,49,0,2,20,2019
394-41-0748,2,1,0,0,1,54.07,9,24.3315,510.9615,2019-01-27,1900-01-01 14:55:00,2,486.63,4.761904762,24.3315,9.5,14,55,0,1,27,2019
596-42-3999,1,0,1,1,2,18.22,7,6.377,133.917,2019-03-10,1900-01-01 14:04:00,1,127.54,4.761904762,6.377,6.6,14,4,0,3,10,2019
541-89-9860,2,1,0,0,1,80.48,3,12.072,253.512,2019-02-15,1900-01-01 12:31:00,0,241.44,4.761904762,12.072,8.1,12,31,0,2,15,2019
173-82-9529,1,0,1,0,1,37.95,10,18.975,398.475,2019-01-26,1900-01-01 14:51:00,0,379.5,4.761904762,18.975,9.7,14,51,0,1,26,2019
563-36-9814,0,2,0,1,0,76.82,1,3.841,80.661,2019-02-13,1900-01-01 18:27:00,2,76.82,4.761904762,3.841,7.2,18,27,0,2,13,2019
308-47-4913,0,2,0,0,5,52.26,10,26.13,548.73,2019-03-09,1900-01-01 12:45:00,1,522.6,4.761904762,26.13,6.2,12,45,0,3,9,2019
885-17-6250,0,2,1,0,3,79.74,1,3.987,83.727,2019-03-06,1900-01-01 10:36:00,2,79.74,4.761904762,3.987,7.3,10,36,0,3,6,2019
726-27-2396,0,2,1,0,3,77.5,5,19.375,406.875,2019-01-24,1900-01-01 20:36:00,2,387.5,4.761904762,19.375,4.3,20,36,0,1,24,2019
316-01-3952,0,2,1,0,2,54.27,5,13.5675,284.9175,2019-03-13,1900-01-01 14:16:00,2,271.35,4.761904762,13.5675,4.6,14,16,0,3,13,2019
760-54-1821,1,0,1,1,4,13.59,9,6.1155,128.4255,2019-03-15,1900-01-01 10:26:00,0,122.31,4.761904762,6.1155,5.8,10,26,0,3,15,2019
793-10-3222,1,0,0,0,3,41.06,6,12.318,258.678,2019-03-05,1900-01-01 13:30:00,1,246.36,4.761904762,12.318,8.3,13,30,0,3,5,2019
346-12-3257,1,0,0,1,0,19.24,9,8.658,181.818,2019-03-04,1900-01-01 16:28:00,0,173.16,4.761904762,8.658,8.0,16,28,0,3,4,2019
110-05-6330,2,1,1,0,2,39.43,6,11.829,248.409,2019-03-25,1900-01-01 20:18:00,1,236.58,4.761904762,11.829,9.4,20,18,0,3,25,2019
651-61-0874,2,1,1,1,4,46.22,4,9.244,194.124,2019-03-12,1900-01-01 20:04:00,1,184.88,4.761904762,9.244,6.2,20,4,0,3,12,2019
236-86-3015,2,1,0,1,4,13.98,1,0.699,14.679,2019-02-04,1900-01-01 13:38:00,2,13.98,4.761904762,0.699,9.8,13,38,0,2,4,2019
831-64-0259,1,0,1,0,1,39.75,5,9.9375,208.6875,2019-02-22,1900-01-01 10:43:00,2,198.75,4.761904762,9.9375,9.6,10,43,0,2,22,2019
587-03-7455,2,1,0,0,1,97.79,7,34.2265,718.7565,2019-02-16,1900-01-01 17:30:00,2,684.53,4.761904762,34.2265,4.9,17,30,0,2,16,2019
882-40-4577,0,2,0,1,5,67.26,4,13.452,282.492,2019-01-19,1900-01-01 15:28:00,1,269.04,4.761904762,13.452,8.0,15,28,0,1,19,2019
732-67-5346,0,2,1,1,2,13.79,5,3.4475,72.3975,2019-01-11,1900-01-01 19:07:00,1,68.95,4.761904762,3.4475,7.8,19,7,0,1,11,2019
725-32-9708,1,0,0,0,1,68.71,4,13.742,288.582,2019-01-04,1900-01-01 19:01:00,0,274.84,4.761904762,13.742,4.1,19,1,0,1,4,2019
256-08-8343,0,2,1,0,4,56.53,4,11.306,237.426,2019-03-04,1900-01-01 19:48:00,2,226.12,4.761904762,11.306,5.5,19,48,0,3,4,2019
372-26-1506,2,1,1,0,1,23.82,5,5.955,125.055,2019-01-28,1900-01-01 19:24:00,2,119.1,4.761904762,5.955,5.4,19,24,0,1,28,2019
244-08-0162,1,0,1,0,3,34.21,10,17.105,359.205,2019-01-02,1900-01-01 13:00:00,0,342.1,4.761904762,17.105,5.1,13,0,0,1,2,2019
569-71-4390,1,0,1,1,5,21.87,2,2.187,45.927,2019-01-25,1900-01-01 14:29:00,2,43.74,4.761904762,2.187,6.9,14,29,0,1,25,2019
132-23-6451,0,2,0,1,3,20.97,5,5.2425,110.0925,2019-01-04,1900-01-01 13:21:00,0,104.85,4.761904762,5.2425,7.8,13,21,0,1,4,2019
696-90-2548,0,2,1,1,5,25.84,3,3.876,81.396,2019-03-10,1900-01-01 18:55:00,2,77.52,4.761904762,3.876,6.6,18,55,0,3,10,2019
472-15-9636,0,2,1,1,4,50.93,8,20.372,427.812,2019-03-22,1900-01-01 19:36:00,2,407.44,4.761904762,20.372,9.2,19,36,0,3,22,2019
268-03-6164,1,0,1,1,3,96.11,1,4.8055,100.9155,2019-01-25,1900-01-01 16:28:00,2,96.11,4.761904762,4.8055,7.8,16,28,0,1,25,2019
750-57-9686,2,1,1,0,4,45.38,4,9.076,190.596,2019-01-08,1900-01-01 13:48:00,1,181.52,4.761904762,9.076,8.7,13,48,0,1,8,2019
186-09-3669,2,1,0,0,3,81.51,1,4.0755,85.5855,2019-01-22,1900-01-01 10:57:00,2,81.51,4.761904762,4.0755,9.2,10,57,0,1,22,2019
848-07-1692,1,0,1,0,3,57.22,2,5.722,120.162,2019-01-12,1900-01-01 17:13:00,2,114.44,4.761904762,5.722,8.3,17,13,0,1,12,2019
745-71-3520,0,2,0,0,0,25.22,7,8.827,185.367,2019-02-04,1900-01-01 10:23:00,0,176.54,4.761904762,8.827,8.2,10,23,0,2,4,2019
266-76-6436,2,1,0,0,2,38.6,3,5.79,121.59,2019-03-28,1900-01-01 13:57:00,2,115.8,4.761904762,5.79,7.5,13,57,0,3,28,2019
740-22-2500,2,1,1,0,0,84.05,3,12.6075,264.7575,2019-01-23,1900-01-01 13:29:00,0,252.15,4.761904762,12.6075,9.8,13,29,0,1,23,2019
271-88-8734,2,1,0,0,1,97.21,10,48.605,1020.705,2019-02-08,1900-01-01 13:00:00,1,972.1,4.761904762,48.605,8.7,13,0,0,2,8,2019
301-81-8610,1,0,0,1,1,25.42,8,10.168,213.528,2019-03-19,1900-01-01 19:42:00,1,203.36,4.761904762,10.168,6.7,19,42,0,3,19,2019
489-64-4354,2,1,1,1,1,16.28,1,0.814,17.094,2019-03-09,1900-01-01 15:36:00,0,16.28,4.761904762,0.814,5.0,15,36,0,3,9,2019
198-84-7132,1,0,0,1,1,40.61,9,18.2745,383.7645,2019-01-02,1900-01-01 13:40:00,0,365.49,4.761904762,18.2745,7.0,13,40,0,1,2,2019
269-10-8440,0,2,0,1,3,53.17,7,18.6095,390.7995,2019-01-21,1900-01-01 18:01:00,0,372.19,4.761904762,18.6095,8.9,18,1,0,1,21,2019
650-98-6268,1,0,0,0,2,20.87,3,3.1305,65.7405,2019-03-20,1900-01-01 13:53:00,1,62.61,4.761904762,3.1305,8.0,13,53,0,3,20,2019
741-73-3559,1,0,1,1,5,67.27,5,16.8175,353.1675,2019-02-27,1900-01-01 17:27:00,0,336.35,4.761904762,16.8175,6.9,17,27,0,2,27,2019
325-77-6186,0,2,0,0,4,90.65,10,45.325,951.825,2019-03-08,1900-01-01 10:53:00,2,906.5,4.761904762,45.325,7.3,10,53,0,3,8,2019
286-75-7818,1,0,1,1,1,69.08,2,6.908,145.068,2019-01-31,1900-01-01 19:48:00,1,138.16,4.761904762,6.908,6.9,19,48,0,1,31,2019
574-57-9721,2,1,1,1,2,43.27,2,4.327,90.867,2019-03-08,1900-01-01 16:53:00,2,86.54,4.761904762,4.327,5.7,16,53,0,3,8,2019
459-50-7686,0,2,1,0,0,23.46,6,7.038,147.798,2019-01-13,1900-01-01 19:14:00,2,140.76,4.761904762,7.038,6.4,19,14,0,1,13,2019
616-87-0016,1,0,1,1,1,95.54,7,33.439,702.219,2019-03-09,1900-01-01 14:36:00,1,668.78,4.761904762,33.439,9.6,14,36,0,3,9,2019
837-55-7229,1,0,1,0,1,47.44,1,2.372,49.812,2019-02-22,1900-01-01 18:19:00,1,47.44,4.761904762,2.372,6.8,18,19,0,2,22,2019
751-69-0068,2,1,1,1,5,99.24,9,44.658,937.818,2019-03-19,1900-01-01 19:09:00,2,893.16,4.761904762,44.658,9.0,19,9,0,3,19,2019
257-73-1380,2,1,0,1,5,82.93,4,16.586,348.306,2019-01-20,1900-01-01 16:51:00,2,331.72,4.761904762,16.586,9.6,16,51,0,1,20,2019
345-08-4992,0,2,1,1,4,33.99,6,10.197,214.137,2019-03-08,1900-01-01 15:37:00,1,203.94,4.761904762,10.197,7.7,15,37,0,3,8,2019
549-96-4200,2,1,0,1,2,17.04,4,3.408,71.568,2019-03-08,1900-01-01 20:15:00,2,68.16,4.761904762,3.408,7.0,20,15,0,3,8,2019
810-60-6344,2,1,1,0,0,40.86,8,16.344,343.224,2019-02-07,1900-01-01 14:38:00,1,326.88,4.761904762,16.344,6.5,14,38,0,2,7,2019
450-28-2866,2,1,0,1,2,17.44,5,4.36,91.56,2019-01-15,1900-01-01 19:25:00,0,87.2,4.761904762,4.36,8.1,19,25,0,1,15,2019
394-30-3170,1,0,0,0,5,88.43,8,35.372,742.812,2019-03-22,1900-01-01 19:35:00,1,707.44,4.761904762,35.372,4.3,19,35,0,3,22,2019
138-17-5109,0,2,0,0,4,89.21,9,40.1445,843.0345,2019-01-15,1900-01-01 15:42:00,1,802.89,4.761904762,40.1445,6.5,15,42,0,1,15,2019
192-98-7397,2,1,1,1,1,12.78,1,0.639,13.419,2019-01-08,1900-01-01 14:11:00,2,12.78,4.761904762,0.639,9.5,14,11,0,1,8,2019
301-11-9629,0,2,1,0,5,19.1,7,6.685,140.385,2019-01-15,1900-01-01 10:43:00,0,133.7,4.761904762,6.685,9.7,10,43,0,1,15,2019
390-80-5128,1,0,0,0,3,19.15,1,0.9575,20.1075,2019-01-28,1900-01-01 17:58:00,1,19.15,4.761904762,0.9575,9.5,17,58,0,1,28,2019
235-46-8343,2,1,0,1,2,27.66,10,13.83,290.43,2019-02-14,1900-01-01 11:26:00,1,276.6,4.761904762,13.83,8.9,11,26,0,2,14,2019
453-12-7053,2,1,1,1,1,45.74,3,6.861,144.081,2019-03-10,1900-01-01 17:38:00,1,137.22,4.761904762,6.861,6.5,17,38,0,3,10,2019
296-11-7041,1,0,0,0,3,27.07,1,1.3535,28.4235,2019-01-12,1900-01-01 20:07:00,1,27.07,4.761904762,1.3535,5.3,20,7,0,1,12,2019
449-27-2918,1,0,0,0,5,39.12,1,1.956,41.076,2019-03-26,1900-01-01 11:02:00,1,39.12,4.761904762,1.956,9.6,11,2,0,3,26,2019
891-01-7034,1,0,1,0,0,74.71,6,22.413,470.673,2019-01-01,1900-01-01 19:07:00,0,448.26,4.761904762,22.413,6.7,19,7,0,1,1,2019
744-09-5786,1,0,1,1,0,22.01,6,6.603,138.663,2019-01-02,1900-01-01 18:50:00,0,132.06,4.761904762,6.603,7.6,18,50,0,1,2,2019
727-17-0390,0,2,1,0,2,63.61,5,15.9025,333.9525,2019-03-16,1900-01-01 12:43:00,2,318.05,4.761904762,15.9025,4.8,12,43,0,3,16,2019
568-88-3448,0,2,1,1,3,25.0,1,1.25,26.25,2019-03-03,1900-01-01 15:09:00,2,25.0,4.761904762,1.25,5.5,15,9,0,3,3,2019
187-83-5490,0,2,0,1,0,20.77,4,4.154,87.234,2019-01-31,1900-01-01 13:47:00,0,83.08,4.761904762,4.154,4.7,13,47,0,1,31,2019
767-54-1907,1,0,0,0,1,29.56,5,7.39,155.19,2019-02-13,1900-01-01 16:59:00,0,147.8,4.761904762,7.39,6.9,16,59,0,2,13,2019
710-46-4433,1,0,0,0,2,77.4,9,34.83,731.43,2019-02-15,1900-01-01 14:15:00,1,696.6,4.761904762,34.83,4.5,14,15,0,2,15,2019
533-33-5337,1,0,1,1,0,79.39,10,39.695,833.595,2019-02-07,1900-01-01 20:24:00,0,793.9,4.761904762,39.695,6.2,20,24,0,2,7,2019
325-90-8763,2,1,0,0,0,46.57,10,23.285,488.985,2019-01-27,1900-01-01 13:58:00,0,465.7,4.761904762,23.285,7.6,13,58,0,1,27,2019
729-46-7422,2,1,1,1,2,35.89,1,1.7945,37.6845,2019-02-23,1900-01-01 16:52:00,1,35.89,4.761904762,1.7945,7.9,16,52,0,2,23,2019
639-76-1242,2,1,1,1,2,40.52,5,10.13,212.73,2019-02-03,1900-01-01 15:19:00,0,202.6,4.761904762,10.13,4.5,15,19,0,2,3,2019
234-03-4040,1,0,0,0,2,73.05,10,36.525,767.025,2019-03-03,1900-01-01 12:25:00,1,730.5,4.761904762,36.525,8.7,12,25,0,3,3,2019
326-71-2155,2,1,1,0,5,73.95,4,14.79,310.59,2019-02-03,1900-01-01 10:02:00,0,295.8,4.761904762,14.79,6.1,10,2,0,2,3,2019
320-32-8842,2,1,0,0,2,22.62,1,1.131,23.751,2019-03-17,1900-01-01 18:58:00,0,22.62,4.761904762,1.131,6.4,18,58,0,3,17,2019
470-32-9057,0,2,0,1,2,51.34,5,12.835,269.535,2019-03-28,1900-01-01 15:31:00,1,256.7,4.761904762,12.835,9.1,15,31,0,3,28,2019
878-30-2331,2,1,0,0,5,54.55,10,27.275,572.775,2019-03-02,1900-01-01 11:22:00,1,545.5,4.761904762,27.275,7.1,11,22,0,3,2,2019
440-59-5691,2,1,0,0,3,37.15,7,13.0025,273.0525,2019-02-08,1900-01-01 13:12:00,1,260.05,4.761904762,13.0025,7.7,13,12,0,2,8,2019
554-53-3790,1,0,1,1,5,37.02,6,11.106,233.226,2019-03-22,1900-01-01 18:33:00,0,222.12,4.761904762,11.106,4.5,18,33,0,3,22,2019
746-19-0921,2,1,1,1,2,21.58,1,1.079,22.659,2019-02-09,1900-01-01 10:02:00,2,21.58,4.761904762,1.079,7.2,10,2,0,2,9,2019
233-34-0817,2,1,0,0,0,98.84,1,4.942,103.782,2019-02-15,1900-01-01 11:21:00,0,98.84,4.761904762,4.942,8.4,11,21,0,2,15,2019
767-05-1286,2,1,0,0,4,83.77,6,25.131,527.751,2019-01-23,1900-01-01 12:10:00,2,502.62,4.761904762,25.131,5.4,12,10,0,1,23,2019
340-21-9136,0,2,0,0,5,40.05,4,8.01,168.21,2019-01-25,1900-01-01 11:40:00,0,160.2,4.761904762,8.01,9.7,11,40,0,1,25,2019
405-31-3305,0,2,0,1,1,43.13,10,21.565,452.865,2019-02-02,1900-01-01 18:31:00,1,431.3,4.761904762,21.565,5.5,18,31,0,2,2,2019
731-59-7531,1,0,0,1,3,72.57,8,29.028,609.588,2019-03-30,1900-01-01 17:58:00,0,580.56,4.761904762,29.028,4.6,17,58,0,3,30,2019
676-39-6028,0,2,0,0,0,64.44,5,16.11,338.31,2019-03-30,1900-01-01 17:04:00,0,322.2,4.761904762,16.11,6.6,17,4,0,3,30,2019
502-05-1910,0,2,1,1,3,65.18,3,9.777,205.317,2019-02-25,1900-01-01 20:35:00,1,195.54,4.761904762,9.777,6.3,20,35,0,2,25,2019
485-30-8700,0,2,1,0,5,33.26,5,8.315,174.615,2019-03-18,1900-01-01 16:10:00,1,166.3,4.761904762,8.315,4.2,16,10,0,3,18,2019
598-47-9715,2,1,1,1,0,84.07,4,16.814,353.094,2019-03-07,1900-01-01 16:54:00,2,336.28,4.761904762,16.814,4.4,16,54,0,3,7,2019
701-69-8742,1,0,1,1,5,34.37,10,17.185,360.885,2019-03-16,1900-01-01 10:11:00,2,343.7,4.761904762,17.185,6.7,10,11,0,3,16,2019
575-67-1508,0,2,1,1,0,38.6,1,1.93,40.53,2019-01-29,1900-01-01 11:26:00,2,38.6,4.761904762,1.93,6.7,11,26,0,1,29,2019
541-08-3113,2,1,1,1,2,65.97,8,26.388,554.148,2019-02-02,1900-01-01 20:29:00,0,527.76,4.761904762,26.388,8.4,20,29,0,2,2,2019
246-11-3901,2,1,1,0,0,32.8,10,16.4,344.4,2019-02-15,1900-01-01 12:12:00,0,328.0,4.761904762,16.4,6.2,12,12,0,2,15,2019
674-15-9296,0,2,1,1,5,37.14,5,9.285,194.985,2019-01-08,1900-01-01 13:05:00,2,185.7,4.761904762,9.285,5.0,13,5,0,1,8,2019
305-18-3552,1,0,0,1,4,60.38,10,30.19,633.99,2019-02-12,1900-01-01 16:19:00,0,603.8,4.761904762,30.19,6.0,16,19,0,2,12,2019
493-65-6248,2,1,0,0,5,36.98,10,18.49,388.29,2019-01-01,1900-01-01 19:48:00,1,369.8,4.761904762,18.49,7.0,19,48,0,1,1,2019
438-01-4015,1,0,0,0,5,49.49,4,9.898,207.858,2019-03-21,1900-01-01 15:25:00,2,197.96,4.761904762,9.898,6.6,15,25,0,3,21,2019
709-58-4068,1,0,1,0,1,41.09,10,20.545,431.445,2019-02-28,1900-01-01 14:42:00,0,410.9,4.761904762,20.545,7.3,14,42,0,2,28,2019
795-49-7276,0,2,1,1,1,37.15,4,7.43,156.03,2019-03-23,1900-01-01 18:59:00,2,148.6,4.761904762,7.43,8.3,18,59,0,3,23,2019
556-72-8512,2,1,1,1,4,22.96,1,1.148,24.108,2019-01-30,1900-01-01 20:47:00,0,22.96,4.761904762,1.148,4.3,20,47,0,1,30,2019
627-95-3243,1,0,0,0,4,77.68,9,34.956,734.076,2019-02-04,1900-01-01 13:21:00,2,699.12,4.761904762,34.956,9.8,13,21,0,2,4,2019
686-41-0932,1,0,1,0,1,34.7,2,3.47,72.87,2019-03-13,1900-01-01 19:48:00,2,69.4,4.761904762,3.47,8.2,19,48,0,3,13,2019
